Contig	Start	End	Strand	Pos
NZ_CP085987.1	4332313	4332945	-1	4109
NZ_CP085987.1	4332992	4333528	-1	4110
NZ_CP085987.1	4334334	4334732	-1	4111
NZ_CP085987.1	4334732	4334959	-1	4112
NZ_CP085987.1	4335127	4335387	1	4113
NZ_CP085987.1	4335668	4336468	1	4114
NZ_CP085987.1	4336753	4337511	-1	4115
NZ_CP085987.1	4337776	4338321	1	4116
NZ_CP085987.1	4338397	4339914	-1	4117
NZ_CP085987.1	4339924	4340805	-1	4118
NZ_CP085987.1	4341127	4342728	-1	4119
NZ_CP085987.1	4342866	4343579	-1	4120
NZ_CP085987.1	4343603	4344499	-1	4121
NZ_CP085987.1	4344612	4345133	1	4122
NZ_CP085987.1	4345186	4345599	-1	4123
NZ_CP085987.1	4345580	4345846	-1	4124
NZ_CP085987.1	4346096	4347076	1	4125
NZ_CP085987.1	4346993	4347184	-1	4126
NZ_CP085987.1	4347192	4347851	-1	4127
NZ_CP085987.1	4348015	4348395	-1	4128
NZ_CP085987.1	4348485	4349918	1	4129
NZ_CP085987.1	4349966	4350859	-1	4130
NZ_CP085987.1	4351315	4354188	-1	4131
NZ_CP085987.1	4354351	4354740	-1	4132
NZ_CP085987.1	4354766	4355860	-1	4133
NZ_CP085987.1	4356315	4357517	-1	4134
NZ_CP085987.1	4357643	4358821	-1	4135
NZ_CP085987.1	4358818	4360134	-1	4136
NZ_CP085987.1	4360160	4360738	-1	4137
NZ_CP085987.1	4360905	4361234	1	4138
NZ_CP085987.1	4361600	4362076	1	4139
NZ_CP085987.1	4362457	4363689	-1	4140
NZ_CP085987.1	4363955	4364614	-1	4141
NZ_CP085987.1	4364768	4365661	1	4142
NZ_CP085987.1	4365927	4366673	-1	4143
NZ_CP085987.1	4366767	4367402	-1	4144
NZ_CP085987.1	4367602	4368462	-1	4145
NZ_CP085987.1	4368689	4369768	-1	4146
NZ_CP085987.1	4369870	4371033	-1	4147
NZ_CP085987.1	4371055	4372101	-1	4148
NZ_CP085987.1	4372475	4372900	1	4149
NZ_CP085987.1	4372926	4373504	1	4150
NZ_CP085987.1	4373505	4374212	1	4151
NZ_CP085987.1	4374200	4374877	1	4152
NZ_CP085987.1	4374871	4375527	1	4153
NZ_CP085987.1	4375571	4377562	-1	4154
NZ_CP085987.1	4377838	4378596	1	4155
NZ_CP085987.1	4378697	4379617	-1	4156
NZ_CP085987.1	4379822	4380712	-1	4157
NZ_CP085987.1	4380992	4381465	-1	4158
NZ_CP085987.1	4381504	4382511	-1	4159
NZ_CP085987.1	4382525	4383541	-1	4160
NZ_CP085987.1	4383544	4385016	-1	4161
NZ_CP085987.1	4386267	4387016	-1	4162
NZ_CP085987.1	4387221	4387952	-1	4163
NZ_CP085987.1	4388096	4390072	-1	4164
NZ_CP085987.1	4390507	4390806	-1	4165
NZ_CP085987.1	4390862	4392016	1	4166
NZ_CP085987.1	4392509	4393903	1	4167
NZ_CP085987.1	4394024	4394479	1	4168
NZ_CP085987.1	4394574	4395281	1	4169
NZ_CP085987.1	4395358	4396089	1	4170
NZ_CP085987.1	4396109	4397056	1	4171
NZ_CP085987.1	4397272	4397835	1	4172
NZ_CP085987.1	4397835	4398251	1	4173
NZ_CP085987.1	4398298	4398984	-1	4174
NZ_CP085987.1	4399116	4400096	-1	4175
NZ_CP085987.1	4400114	4400818	1	4176
NZ_CP085987.1	4400837	4401403	1	4177
NZ_CP085987.1	4401400	4401690	1	4178
NZ_CP085987.1	4401698	4402291	1	4179
NZ_CP085987.1	4402284	4403420	1	4180
NZ_CP085987.1	4403511	4404518	-1	4181
NZ_CP085987.1	4404651	4405697	-1	4182
NZ_CP085987.1	4405886	4406605	-1	4183
NZ_CP085987.1	4406655	4406981	-1	4184
NZ_CP085987.1	4406981	4407700	-1	4185
NZ_CP085987.1	4407855	4408907	1	4186
NZ_CP085987.1	4408935	4409210	1	4187
NZ_CP085987.1	4409323	4410408	1	4188
NZ_CP085987.1	4410625	4411881	1	4189
NZ_CP085987.1	4411943	4414078	-1	4190
NZ_CP085987.1	4414503	4415210	1	4191
NZ_CP085987.1	4415550	4415930	-1	4192
NZ_CP085987.1	4415995	4417320	-1	4193
NZ_CP085987.1	4417345	4417872	-1	4194
NZ_CP085987.1	4417896	4418738	-1	4195
NZ_CP085987.1	4418830	4419708	1	4196
NZ_CP085987.1	4419756	4421495	-1	4197
NZ_CP085987.1	4421564	4422748	-1	4198
NZ_CP085987.1	4423260	4423943	1	4199
NZ_CP085987.1	4424047	4424604	-1	4200
NZ_CP085987.1	4424582	4426081	-1	4201
NZ_CP085987.1	4426290	4426664	-1	4202
NZ_CP085987.1	4426679	4427980	-1	4203
NZ_CP085987.1	4428142	4429626	1	4204
NZ_CP085987.1	4429762	4430142	-1	4205
NZ_CP085987.1	4430142	4430627	-1	4206
NZ_CP085987.1	4431353	4432276	-1	4207
NZ_CP085987.1	4432315	4433193	-1	4208
NZ_CP085987.1	4433589	4434893	-1	4209
NZ_CP085987.1	4435298	4436482	1	4210
NZ_CP085987.1	4436593	4438065	1	4211
NZ_CP085987.1	4438077	4439489	1	4212
NZ_CP085987.1	4439789	4440847	-1	4213
NZ_CP085987.1	4441517	4443373	-1	4214
NZ_CP085987.1	4443600	4444466	1	4215
NZ_CP085987.1	4444534	4445244	-1	4216
NZ_CP085987.1	4445244	4446296	-1	4217
NZ_CP085987.1	4446372	4446620	-1	4218
NZ_CP085987.1	4446648	4446989	-1	4219
NZ_CP085987.1	4446982	4447470	-1	4220
NZ_CP085987.1	4447463	4447957	-1	4221
NZ_CP085987.1	4447957	4449660	-1	4222
NZ_CP085987.1	4449657	4450835	-1	4223
NZ_CP085987.1	4450825	4451811	-1	4224
NZ_CP085987.1	4451814	4452932	-1	4225
NZ_CP085987.1	4453122	4453409	-1	4226
NZ_CP085987.1	4453494	4455137	-1	4227
NZ_CP085987.1	4455444	4455938	-1	4228
NZ_CP085987.1	4456218	4456721	-1	4229
NZ_CP085987.1	4456825	4457235	1	4230
NZ_CP085987.1	4457222	4457626	1	4231
NZ_CP085987.1	4457750	4458634	1	4232
NZ_CP085987.1	4458747	4459172	-1	4233
NZ_CP085987.1	4459179	4459913	-1	4234
NZ_CP085987.1	4459906	4460043	-1	4235
NZ_CP085987.1	4460165	4461352	1	4236
NZ_CP085987.1	4461492	4462151	1	4237
NZ_CP085987.1	4462215	4463132	-1	4238
NZ_CP085987.1	4463307	4464470	1	4239
NZ_CP085987.1	4464576	4465403	1	4240
NZ_CP085987.1	4465602	4467056	1	4241
NZ_CP085987.1	4467101	4467556	1	4242
NZ_CP085987.1	4467714	4467908	-1	4243
NZ_CP085987.1	4468111	4470282	-1	4244
NZ_CP085987.1	4470770	4471753	1	4245
NZ_CP085987.1	4471795	4472277	1	4246
NZ_CP085987.1	4472288	4473595	1	4247
NZ_CP085987.1	4473640	4475052	-1	4248
NZ_CP085987.1	4475126	4475863	-1	4249
NZ_CP085987.1	4476120	4478378	-1	4250
NZ_CP085987.1	4478489	4479355	-1	4251
NZ_CP085987.1	4479427	4479819	-1	4252
NZ_CP085987.1	4479971	4480630	1	4253
NZ_CP085987.1	4480627	4481976	1	4254
NZ_CP085987.1	4482083	4482430	1	4255
NZ_CP085987.1	4482467	4483171	1	4256
NZ_CP085987.1	4483205	4483342	-1	4257
NZ_CP085987.1	4483434	4484954	1	4258
NZ_CP085987.1	4485091	4485561	1	4259
NZ_CP085987.1	4486341	4487207	-1	4260
NZ_CP085987.1	4487204	4487503	-1	4261
NZ_CP085987.1	4487782	4489764	1	4262
NZ_CP085987.1	4489761	4490399	1	4263
NZ_CP085987.1	4490852	4491118	1	4264
NZ_CP085987.1	4491340	4491732	1	4265
NZ_CP085987.1	4492113	4492709	-1	4266
NZ_CP085987.1	4493248	4494570	1	4267
NZ_CP085987.1	4494830	4496671	-1	4268
NZ_CP085987.1	4496870	4497745	-1	4269
NZ_CP085987.1	4498680	4498862	-1	4270
NZ_CP085987.1	4498862	4500541	-1	4271
NZ_CP085987.1	4500764	4502305	1	4272
NZ_CP085987.1	4502435	4503277	1	4273
NZ_CP085987.1	4503274	4503840	1	4274
NZ_CP085987.1	4503864	4504499	1	4275
NZ_CP085987.1	4504573	4505724	-1	4276
NZ_CP085987.1	4506070	4507083	-1	4277
NZ_CP085987.1	4507094	4508074	-1	4278
NZ_CP085987.1	4508071	4508445	-1	4279
NZ_CP085987.1	4508442	4508963	-1	4280
NZ_CP085987.1	4509076	4509360	-1	4281
NZ_CP085987.1	4509521	4509811	1	4282
NZ_CP085987.1	4509965	4510831	-1	4283
NZ_CP085987.1	4510828	4512111	-1	4284
NZ_CP085987.1	4512393	4512653	1	4285
NZ_CP085987.1	4512531	4514600	-1	4286
NZ_CP085987.1	4514636	4514851	-1	4287
NZ_CP085987.1	4515317	4516129	1	4288
NZ_CP085987.1	4516464	4517603	-1	4289
NZ_CP085987.1	4518047	4518685	-1	4290
NZ_CP085987.1	4518868	4519932	-1	4291
NZ_CP085987.1	4520533	4521723	-1	4292
NZ_CP085987.1	4521704	4523884	-1	4293
NZ_CP085987.1	4523881	4525290	-1	4294
NZ_CP085987.1	4525355	4536829	-1	4295
NZ_CP085987.1	4537443	4537970	-1	4296
NZ_CP085987.1	4538114	4538551	1	4297
NZ_CP085987.1	4538541	4538831	1	4298
NZ_CP085987.1	4538997	4539335	-1	4299
NZ_CP085987.1	4539484	4541145	-1	4300
NZ_CP085987.1	4541231	4542109	-1	4301
NZ_CP085987.1	4542232	4542822	1	4302
NZ_CP085987.1	4542857	4543462	-1	4303
NZ_CP085987.1	4543583	4544824	-1	4304
NZ_CP085987.1	4544889	4545680	-1	4305
NZ_CP085987.1	4545846	4547207	1	4306
NZ_CP085987.1	4547521	4547769	1	4307
NZ_CP085987.1	4547788	4548336	1	4308
NZ_CP085987.1	4548381	4549148	1	4309
NZ_CP085987.1	4549189	4549536	1	4310
NZ_CP085987.1	4549693	4550913	-1	4311
NZ_CP085987.1	4550906	4551424	-1	4312
NZ_CP085987.1	4551864	4552934	1	4313
NZ_CP085987.1	4552944	4554065	1	4314
NZ_CP085987.1	4554123	4555031	1	4315
NZ_CP085987.1	4554992	4556152	-1	4316
NZ_CP085987.1	4556467	4557456	-1	4317
NZ_CP085987.1	4557523	4557825	-1	4318
NZ_CP085987.1	4557921	4558247	1	4319
NZ_CP085987.1	4558266	4558607	1	4320
NZ_CP085987.1	4558618	4558896	1	4321
NZ_CP085987.1	4558908	4559150	1	4322
NZ_CP085987.1	4559147	4559260	1	4323
NZ_CP085987.1	4559354	4559764	1	4324
NZ_CP085987.1	4559789	4559992	1	4325
NZ_CP085987.1	4559989	4560255	1	4326
NZ_CP085987.1	4560252	4560551	1	4327
NZ_CP085987.1	4560877	4561107	1	4328
NZ_CP085987.1	4561180	4561569	1	4329
NZ_CP085987.1	4561566	4564391	1	4330
NZ_CP085987.1	4564468	4565427	1	4331
NZ_CP085987.1	4565433	4565744	1	4332
NZ_CP085987.1	4565808	4566407	1	4333
NZ_CP085987.1	4566404	4566943	1	4334
NZ_CP085987.1	4567509	4568033	1	4335
NZ_CP085987.1	4568048	4569094	-1	4336
NZ_CP085987.1	4569094	4570845	-1	4337
NZ_CP085987.1	4571000	4571836	1	4338
NZ_CP085987.1	4571860	4572912	1	4339
NZ_CP085987.1	4572958	4573758	1	4340
NZ_CP085987.1	4573860	4574354	1	4341
NZ_CP085987.1	4574354	4574554	1	4342
NZ_CP085987.1	4574557	4574880	1	4343
NZ_CP085987.1	4574877	4575269	1	4344
NZ_CP085987.1	4575266	4575673	1	4345
NZ_CP085987.1	4575811	4576278	1	4346
NZ_CP085987.1	4576262	4576906	1	4347
NZ_CP085987.1	4576903	4577484	1	4348
NZ_CP085987.1	4577481	4577831	1	4349
NZ_CP085987.1	4577835	4578731	1	4350
NZ_CP085987.1	4578724	4579332	1	4351
NZ_CP085987.1	4579329	4580789	1	4352
NZ_CP085987.1	4580816	4581307	1	4353
NZ_CP085987.1	4581445	4581852	1	4354
NZ_CP085987.1	4581856	4582443	-1	4355
NZ_CP085987.1	4582443	4583723	-1	4356
NZ_CP085987.1	4583754	4584353	1	4357
NZ_CP085987.1	4584380	4584868	-1	4358
NZ_CP085987.1	4584881	4587688	-1	4359
NZ_CP085987.1	4587839	4588213	-1	4360
NZ_CP085987.1	4588270	4588782	-1	4361
NZ_CP085987.1	4588782	4589966	-1	4362
NZ_CP085987.1	4590124	4591233	1	4363
NZ_CP085987.1	4591276	4591536	1	4364
NZ_CP085987.1	4591727	4591867	1	4365
NZ_CP085987.1	4592003	4592299	1	4366
NZ_CP085987.1	4592640	4593440	1	4367
NZ_CP085987.1	4593591	4593929	-1	4368
NZ_CP085987.1	4594201	4594938	-1	4369
NZ_CP085987.1	4595070	4596050	1	4370
NZ_CP085987.1	4596047	4596778	1	4371
NZ_CP085987.1	4596908	4599481	1	4372
NZ_CP085987.1	4601123	4601377	1	4373
NZ_CP085987.1	4605361	4605816	1	4374
NZ_CP085987.1	4605920	4607221	1	4375
NZ_CP085987.1	4607218	4607541	-1	4376
NZ_CP085987.1	4607586	4608941	-1	4377
NZ_CP085987.1	4609056	4611716	-1	4378
NZ_CP085987.1	4611770	4612450	-1	4379
NZ_CP085987.1	4612523	4612942	-1	4380
NZ_CP085987.1	4613146	4614183	1	4381
NZ_CP085987.1	4614299	4614988	-1	4382
NZ_CP085987.1	4615307	4615690	1	4383
NZ_CP085987.1	4615752	4616339	-1	4384
NZ_CP085987.1	4616442	4617341	1	4385
NZ_CP085987.1	4617359	4618693	-1	4386
NZ_CP085987.1	4618824	4619561	1	4387
NZ_CP085987.1	4619546	4621168	-1	4388
NZ_CP085987.1	4621593	4622168	1	4389
NZ_CP085987.1	4622200	4622850	1	4390
NZ_CP085987.1	4622850	4623806	1	4391
NZ_CP085987.1	4623803	4624282	1	4392
NZ_CP085987.1	4624780	4626009	1	4393
NZ_CP085987.1	4625987	4626271	-1	4394
NZ_CP085987.1	4626312	4626551	-1	4395
NZ_CP085987.1	4626594	4627703	-1	4396
NZ_CP085987.1	4627714	4630641	-1	4397
NZ_CP085987.1	4630768	4631055	-1	4398
NZ_CP085987.1	4631140	4631298	-1	4399
NZ_CP085987.1	4631697	4632101	-1	4400
NZ_CP085987.1	4632231	4632467	1	4401
NZ_CP085987.1	4632487	4632807	1	4402
NZ_CP085987.1	4632898	4633875	1	4403
NZ_CP085987.1	4633878	4634627	1	4404
NZ_CP085987.1	4634638	4634985	1	4405
NZ_CP085987.1	4634982	4635506	1	4406
NZ_CP085987.1	4635506	4635979	1	4407
NZ_CP085987.1	4635983	4636195	1	4408
NZ_CP085987.1	4636371	4636652	1	4409
NZ_CP085987.1	4636844	4637083	1	4410
NZ_CP085987.1	4637418	4638020	1	4411
NZ_CP085987.1	4638020	4638226	1	4412
NZ_CP085987.1	4638229	4638840	1	4413
NZ_CP085987.1	4638837	4638977	1	4414
NZ_CP085987.1	4638974	4639651	1	4415
NZ_CP085987.1	4639924	4640487	1	4416
NZ_CP085987.1	4640994	4641182	1	4417
NZ_CP085987.1	4641397	4641870	-1	4418
NZ_CP085987.1	4642353	4642688	1	4419
NZ_CP085987.1	4642672	4643124	1	4420
NZ_CP085987.1	4643121	4643594	1	4421
NZ_CP085987.1	4643830	4644231	-1	4422
NZ_CP085987.1	4644517	4645062	1	4423
NZ_CP085987.1	4645034	4646965	1	4424
NZ_CP085987.1	4646949	4647152	1	4425
NZ_CP085987.1	4647110	4648729	1	4426
NZ_CP085987.1	4648719	4650215	1	4427
NZ_CP085987.1	4650228	4650575	1	4428
NZ_CP085987.1	4650630	4651658	1	4429
NZ_CP085987.1	4651716	4652075	1	4430
NZ_CP085987.1	4652086	4652469	1	4431
NZ_CP085987.1	4652497	4653075	1	4432
NZ_CP085987.1	4653124	4654254	-1	4433
NZ_CP085987.1	4654363	4654764	1	4434
NZ_CP085987.1	4654775	4655518	1	4435
NZ_CP085987.1	4655569	4655964	1	4436
NZ_CP085987.1	4655985	4656299	1	4437
NZ_CP085987.1	4656271	4659366	1	4438
NZ_CP085987.1	4659369	4659698	1	4439
NZ_CP085987.1	4659708	4660406	1	4440
NZ_CP085987.1	4660398	4661003	-1	4441
NZ_CP085987.1	4661048	4661695	1	4442
NZ_CP085987.1	4661757	4665119	1	4443
NZ_CP085987.1	4665158	4665400	1	4444
NZ_CP085987.1	4665454	4667826	1	4445
NZ_CP085987.1	4667823	4668647	1	4446
NZ_CP085987.1	4668637	4669215	1	4447
NZ_CP085987.1	4670351	4670536	-1	4448
NZ_CP085987.1	4670651	4671124	-1	4449
NZ_CP085987.1	4672071	4673540	-1	4450
NZ_CP085987.1	4673969	4675768	1	4451
NZ_CP085987.1	4675785	4676759	1	4452
NZ_CP085987.1	4676976	4677713	1	4453
NZ_CP085987.1	4677710	4678615	1	4454
NZ_CP085987.1	4678627	4679355	1	4455
NZ_CP085987.1	4679367	4680098	1	4456
NZ_CP085987.1	4680098	4680478	1	4457
NZ_CP085987.1	4680590	4680850	-1	4458
NZ_CP085987.1	4680888	4681814	-1	4459
NZ_CP085987.1	4681930	4683126	1	4460
NZ_CP085987.1	4683148	4684065	1	4461
NZ_CP085987.1	4684104	4684952	-1	4462
NZ_CP085987.1	4685068	4685961	1	4463
NZ_CP085987.1	4685972	4687333	1	4464
NZ_CP085987.1	4687337	4687972	1	4465
NZ_CP085987.1	4688030	4688548	1	4466
NZ_CP085987.1	4688599	4690143	-1	4467
NZ_CP085987.1	4690399	4694286	1	4468
NZ_CP085987.1	4694981	4696366	1	4469
NZ_CP085987.1	4696368	4697132	1	4470
NZ_CP085987.1	4697129	4698466	1	4471
NZ_CP085987.1	4698543	4698881	1	4472
NZ_CP085987.1	4698930	4700390	-1	4473
NZ_CP085987.1	4700446	4702590	-1	4474
NZ_CP085987.1	4702673	4704004	-1	4475
NZ_CP085987.1	4704365	4705909	-1	4476
NZ_CP085987.1	4706091	4707281	-1	4477
NZ_CP085987.1	4707606	4708859	1	4478
NZ_CP085987.1	4709055	4710194	1	4479
NZ_CP085987.1	4710189	4711466	-1	4480
NZ_CP085987.1	4711592	4712230	1	4481
NZ_CP085987.1	4712221	4713207	1	4482
NZ_CP085987.1	4713208	4714221	-1	4483
NZ_CP085987.1	4714232	4715050	-1	4484
NZ_CP085987.1	4715054	4716097	-1	4485
NZ_CP085987.1	4716279	4717157	-1	4486
NZ_CP085987.1	4717302	4718105	-1	4487
NZ_CP085987.1	4718224	4718955	1	4488
NZ_CP085987.1	4719115	4719609	1	4489
NZ_CP085987.1	4719790	4721004	1	4490
NZ_CP085987.1	4721032	4721418	1	4491
NZ_CP085987.1	4721447	4721770	1	4492
NZ_CP085987.1	4721966	4722481	1	4493
NZ_CP085987.1	4722494	4724344	1	4494
NZ_CP085987.1	4724346	4724681	1	4495
NZ_CP085987.1	4724693	4724893	1	4496
NZ_CP085987.1	4725140	4726423	1	4497
NZ_CP085987.1	4726339	4726518	-1	4498
NZ_CP085987.1	4726533	4727309	1	4499
NZ_CP085987.1	4727878	4728546	-1	4500
NZ_CP085987.1	4728589	4728813	1	4501
NZ_CP085987.1	4728793	4729635	-1	4502
NZ_CP085987.1	4729844	4734778	1	4503
NZ_CP085987.1	4734779	4737094	1	4504
NZ_CP085987.1	4737250	4739628	1	4505
NZ_CP085987.1	4739625	4740254	1	4506
NZ_CP085987.1	4740247	4741056	1	4507
NZ_CP085987.1	4741056	4741919	1	4508
NZ_CP085987.1	4742040	4742471	1	4509
NZ_CP085987.1	4742678	4743844	1	4510
NZ_CP085987.1	4744136	4745140	1	4511
NZ_CP085987.1	4745167	4746285	1	4512
NZ_CP085987.1	4746396	4747670	1	4513
NZ_CP085987.1	4747684	4748304	1	4514
NZ_CP085987.1	4748315	4749493	1	4515
NZ_CP085987.1	4749612	4751084	1	4516
NZ_CP085987.1	4751173	4751394	1	4517
NZ_CP085987.1	4751740	4753932	1	4518
NZ_CP085987.1	4753990	4754949	1	4519
NZ_CP085987.1	4755087	4760666	1	4520
NZ_CP085987.1	4760832	4768139	1	4521
NZ_CP085987.1	4768800	4774952	1	4522
NZ_CP085987.1	4775114	4776463	-1	4523
NZ_CP085987.1	4776624	4778090	1	4524
NZ_CP085987.1	4778160	4779737	1	4525
NZ_CP085987.1	4779960	4780250	1	4526
NZ_CP085987.1	4780270	4780584	-1	4527
NZ_CP085987.1	4781140	4781331	-1	4528
NZ_CP085987.1	4781744	4783957	1	4529
NZ_CP085987.1	4783993	4785534	-1	4530
NZ_CP085987.1	4785539	4787605	-1	4531
NZ_CP085987.1	4787794	4788432	-1	4532
NZ_CP085987.1	4788432	4789469	-1	4533
NZ_CP085987.1	4789883	4790509	1	4534
NZ_CP085987.1	4790597	4791886	1	4535
NZ_CP085987.1	4791957	4792682	1	4536
NZ_CP085987.1	4792709	4793068	-1	4537
NZ_CP085987.1	4793108	4794571	-1	4538
NZ_CP085987.1	4794779	4795846	1	4539
NZ_CP085987.1	4796144	4796386	1	4540
NZ_CP085987.1	4796433	4796903	-1	4541
NZ_CP085987.1	4796903	4797475	-1	4542
NZ_CP085987.1	4797621	4798499	1	4543
NZ_CP085987.1	4798516	4799550	1	4544
NZ_CP085987.1	4799725	4800438	1	4545
NZ_CP085987.1	4800569	4801432	1	4546
NZ_CP085987.1	4801448	4803466	1	4547
NZ_CP085987.1	4803493	4803693	-1	4548
NZ_CP085987.1	4803721	4804848	-1	4549
NZ_CP085987.1	4804852	4805208	-1	4550
NZ_CP085987.1	4805782	4808895	-1	4551
NZ_CP085987.1	4809080	4810780	-1	4552
NZ_CP085987.1	4810966	4812927	1	4553
NZ_CP085987.1	4813376	4814674	-1	4554
NZ_CP085987.1	4814878	4815453	1	4555
NZ_CP085987.1	4815578	4816621	1	4556
NZ_CP085987.1	4816749	4816979	1	4557
NZ_CP085987.1	4817042	4819042	-1	4558
NZ_CP085987.1	4819062	4820012	-1	4559
NZ_CP085987.1	4820284	4822563	1	4560
NZ_CP085987.1	4822981	4823316	1	4561
NZ_CP085987.1	4823329	4823808	1	4562
NZ_CP085987.1	4823786	4824475	1	4563
NZ_CP085987.1	4824472	4825275	1	4564
NZ_CP085987.1	4825272	4826288	1	4565
NZ_CP085987.1	4826329	4826619	1	4566
NZ_CP085987.1	4826732	4827019	1	4567
NZ_CP085987.1	4827031	4828434	1	4568
NZ_CP085987.1	4828445	4829284	1	4569
NZ_CP085987.1	4829274	4830461	1	4570
NZ_CP085987.1	4830581	4831807	1	4571
NZ_CP085987.1	4831804	4833207	1	4572
NZ_CP085987.1	4833219	4834580	1	4573
NZ_CP085987.1	4834599	4835495	1	4574
NZ_CP085987.1	4835505	4836164	1	4575
NZ_CP085987.1	4836177	4836671	1	4576
NZ_CP085987.1	4836719	4837771	1	4577
NZ_CP085987.1	4837971	4839248	-1	4578
NZ_CP085987.1	4839377	4839706	-1	4579
NZ_CP085987.1	4839727	4840626	-1	4580
NZ_CP085987.1	4840629	4841498	-1	4581
NZ_CP085987.1	4841711	4842136	1	4582
NZ_CP085987.1	4842123	4842572	1	4583
NZ_CP085987.1	4842634	4843209	1	4584
NZ_CP085987.1	4843304	4844203	1	4585
NZ_CP085987.1	4844334	4844516	1	4586
NZ_CP085987.1	4844473	4844931	1	4587
NZ_CP085987.1	4845152	4845943	1	4588
NZ_CP085987.1	4846101	4847117	1	4589
NZ_CP085987.1	4847117	4847950	1	4590
NZ_CP085987.1	4847950	4848825	1	4591
NZ_CP085987.1	4848815	4849912	1	4592
NZ_CP085987.1	4849980	4850891	1	4593
NZ_CP085987.1	4851022	4851561	-1	4594
NZ_CP085987.1	4851574	4851936	-1	4595
NZ_CP085987.1	4852013	4852732	-1	4596
NZ_CP085987.1	4852747	4854039	-1	4597
NZ_CP085987.1	4854122	4854988	1	4598
NZ_CP085987.1	4854985	4855224	1	4599
NZ_CP085987.1	4855373	4855882	-1	4600
NZ_CP085987.1	4855923	4857650	-1	4601
NZ_CP085987.1	4857699	4857956	-1	4602
NZ_CP085987.1	4858340	4859311	-1	4603
NZ_CP085987.1	4859475	4860236	-1	4604
NZ_CP085987.1	4860468	4861454	1	4605
NZ_CP085987.1	4861526	4863541	1	4606
NZ_CP085987.1	4863543	4863761	1	4607
NZ_CP085987.1	4863758	4864756	-1	4608
NZ_CP085987.1	4864846	4865772	1	4609
NZ_CP085987.1	4865834	4866595	-1	4610
NZ_CP085987.1	4866851	4867684	1	4611
NZ_CP085987.1	4867739	4868995	1	4612
NZ_CP085987.1	4869054	4869212	1	4613
NZ_CP085987.1	4869264	4870148	1	4614
NZ_CP085987.1	4870964	4872379	1	4615
NZ_CP085987.1	4872433	4872804	-1	4616
NZ_CP085987.1	4872827	4873189	-1	4617
NZ_CP085987.1	4873795	4875984	1	4618
NZ_CP085987.1	4876037	4877239	-1	4619
NZ_CP085987.1	4877582	4878823	1	4620
NZ_CP085987.1	4878884	4879210	-1	4621
NZ_CP085987.1	4879324	4880322	-1	4622
NZ_CP085987.1	4880502	4882154	1	4623
NZ_CP085987.1	4882174	4883409	-1	4624
NZ_CP085987.1	4883613	4884578	1	4625
NZ_CP085987.1	4885299	4886537	1	4626
NZ_CP085987.1	4887061	4887981	-1	4627
NZ_CP085987.1	4888229	4888342	1	4628
NZ_CP085987.1	4888503	4888745	1	4629
NZ_CP085987.1	4889021	4890412	-1	4630
NZ_CP085987.1	4890767	4892041	1	4631
NZ_CP085987.1	4892038	4894044	1	4632
NZ_CP085987.1	4894031	4895281	1	4633
NZ_CP085987.1	4895414	4895509	-1	4634
NZ_CP085987.1	4895549	4896487	1	4635
NZ_CP085987.1	4896794	4897735	-1	4636
NZ_CP085987.1	4898024	4898779	1	4637
NZ_CP085987.1	4898840	4900147	-1	4638
NZ_CP085987.1	4900518	4900802	1	4639
NZ_CP085987.1	4900980	4902290	1	4640
NZ_CP085987.1	4902290	4904437	1	4641
NZ_CP085987.1	4904646	4905131	1	4642
NZ_CP085987.1	4905231	4905782	-1	4643
NZ_CP085987.1	4905948	4906880	1	4644
NZ_CP085987.1	4906916	4908001	1	4645
NZ_CP085987.1	4908005	4908829	1	4646
NZ_CP085987.1	4908829	4909638	1	4647
NZ_CP085987.1	4909638	4910186	1	4648
NZ_CP085987.1	4910219	4910494	1	4649
NZ_CP085987.1	4910546	4912546	-1	4650
NZ_CP085987.1	4912706	4913920	1	4651
NZ_CP085987.1	4913949	4914167	1	4652
NZ_CP085987.1	4914124	4914582	1	4653
NZ_CP085987.1	4914729	4915385	1	4654
NZ_CP085987.1	4915452	4915970	-1	4655
NZ_CP085987.1	4915970	4916338	-1	4656
NZ_CP085987.1	4916507	4916755	-1	4657
NZ_CP085987.1	4916928	4917302	1	4658
NZ_CP085987.1	4917482	4918660	1	4659
NZ_CP085987.1	4918657	4919658	-1	4660
NZ_CP085987.1	4919762	4920898	1	4661
NZ_CP085987.1	4920966	4921979	1	4662
NZ_CP085987.1	4921979	4922791	1	4663
NZ_CP085987.1	4922840	4923499	1	4664
NZ_CP085987.1	4923649	4924563	1	4665
NZ_CP085987.1	4924631	4925899	1	4666
NZ_CP085987.1	4925889	4926563	1	4667
NZ_CP085987.1	4926874	4927362	1	4668
NZ_CP085987.1	4927400	4928917	1	4669
NZ_CP085987.1	4928953	4930380	-1	4670
NZ_CP085987.1	4930591	4931988	1	4671
NZ_CP085987.1	4932079	4933500	1	4672
NZ_CP085987.1	4933502	4934605	1	4673
NZ_CP085987.1	4934669	4936075	1	4674
NZ_CP085987.1	4936102	4936671	1	4675
NZ_CP085987.1	4936960	4937742	1	4676
NZ_CP085987.1	4937980	4938762	1	4677
NZ_CP085987.1	4938945	4939631	1	4678
NZ_CP085987.1	4939628	4940335	1	4679
NZ_CP085987.1	4940349	4941122	1	4680
